
=== attempt 1/600, success 0/200, seed=3000 ===
bimanual task: left tray push + right block place
tray start: [-0.04515761  0.14809546  0.018     ]
tray goal: [0.09473986 0.14809546 0.018     ]
block start: [-0.02140322 -0.13022647  0.025     ]
left approach waypoint: [-0.20315761  0.14809546  0.143     ]
left contact waypoint: [-0.20315761  0.14809546  0.043     ]
phase=tray_approach | L err=0.248 xy=0.167 z=0.183 | tray goal=0.140 | R err=0.299 grip=0.008 | block xy=0.249 z=0.301 | lift=0.000 speed=0.020 | tray_xy=0.279
phase=release | L err=0.047 xy=0.028 z=0.037 | tray goal=0.055 | R err=0.047 grip=0.037 | block xy=0.013 z=0.011 | lift=0.015 speed=0.002 | tray_xy=0.028
phase=release | L err=0.047 xy=0.028 z=0.037 | tray goal=0.055 | R err=0.047 grip=0.037 | block xy=0.013 z=0.010 | lift=0.015 speed=0.001 | tray_xy=0.028
phase=release | L err=0.047 xy=0.028 z=0.037 | tray goal=0.055 | R err=0.047 grip=0.037 | block xy=0.013 z=0.010 | lift=0.015 speed=0.001 | tray_xy=0.027
phase=release | L err=0.047 xy=0.028 z=0.037 | tray goal=0.055 | R err=0.047 grip=0.037 | block xy=0.012 z=0.010 | lift=0.015 speed=0.001 | tray_xy=0.027
phase=release | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.047 grip=0.038 | block xy=0.012 z=0.009 | lift=0.015 speed=0.001 | tray_xy=0.027
phase=release | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.047 grip=0.038 | block xy=0.012 z=0.009 | lift=0.015 speed=0.001 | tray_xy=0.027
phase transition: release -> retreat
phase=retreat | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.133 grip=0.037 | block xy=0.013 z=0.009 | lift=0.015 speed=0.032 | tray_xy=0.026
phase=retreat | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.125 grip=0.037 | block xy=0.016 z=0.015 | lift=0.018 speed=0.048 | tray_xy=0.024
phase=retreat | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.116 grip=0.037 | block xy=0.016 z=0.023 | lift=0.019 speed=0.001 | tray_xy=0.023
phase=retreat | L err=0.047 xy=0.028 z=0.038 | tray goal=0.055 | R err=0.102 grip=0.037 | block xy=0.016 z=0.037 | lift=0.019 speed=0.009 | tray_xy=0.023
phase transition: retreat -> done
finished: tray_ok=True, block_ok=True, success=True
saved demonstration: demonstrations_lr_train_resume1\episode_0007.npz
kept successful episode: demonstrations_lr_train_resume1\episode_0007.npz

=== attempt 9/600, success 8/200, seed=3008 ===
bimanual task: left tray push + right block place
tray start: [-0.02642874  0.15999723  0.018     ]
tray goal: [0.09187216 0.15999723 0.018     ]
block start: [ 0.01852343 -0.13774155  0.025     ]
left approach waypoint: [-0.18442874  0.15999723  0.143     ]
left contact waypoint: [-0.18442874  0.15999723  0.043     ]
phase=tray_approach | L err=0.257 xy=0.180 z=0.183 | tray goal=0.118 | R err=0.274 grip=0.008 | block xy=0.218 z=0.301 | lift=0.000 speed=0.020 | tray_xy=0.301
phase=tray_approach | L err=0.257 xy=0.180 z=0.183 | tray goal=0.118 | R err=0.274 grip=0.008 | block xy=0.218 z=0.301 | lift=-0.000 speed=0.039 | tray_xy=0.301
phase=tray_approach | L err=0.191 xy=0.161 z=0.101 | tray goal=0.118 | R err=0.267 grip=0.008 | block xy=0.218 z=0.290 | lift=-0.001 speed=0.000 | tray_xy=0.301
phase=tray_approach | L err=0.156 xy=0.144 z=0.060 | tray goal=0.118 | R err=0.267 grip=0.008 | block xy=0.218 z=0.289 | lift=-0.001 speed=0.000 | tray_xy=0.301
phase=tray_approach | L err=0.132 xy=0.127 z=0.037 | tray goal=0.118 | R err=0.266 grip=0.008 | block xy=0.218 z=0.289 | lift=-0.001 speed=0.000 | tray_xy=0.301
phase=tray_approach | L err=0.110 xy=0.108 z=0.019 | tray goal=0.118 | R err=0.266 grip=0.008 | block xy=0.218 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.301
phase=tray_approach | L err=0.091 xy=0.091 z=0.000 | tray goal=0.118 | R err=0.266 grip=0.008 | block xy=0.218 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.301
phase=tray_approach | L err=0.082 xy=0.081 z=0.012 | tray goal=0.118 | R err=0.266 grip=0.008 | block xy=0.218 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.301
phase=tray_approach | L err=0.070 xy=0.064 z=0.026 | tray goal=0.118 | R err=0.266 grip=0.008 | block xy=0.218 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.301
phase=tray_approach | L err=0.058 xy=0.049 z=0.031 | tray goal=0.118 | R err=0.266 grip=0.008 | block xy=0.218 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.301
phase transition: tray_approach -> tray_contact
phase=tray_contact | L err=0.067 xy=0.035 z=0.057 | tray goal=0.118 | R err=0.266 grip=0.008 | block xy=0.218 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.301
phase transition: tray_contact -> tray_push
phase=tray_push | L err=0.136 xy=0.132 z=0.032 | tray goal=0.118 | R err=0.266 grip=0.008 | block xy=0.218 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.301
phase=tray_push | L err=0.100 xy=0.099 z=0.016 | tray goal=0.086 | R err=0.266 grip=0.008 | block xy=0.218 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.299
phase=tray_push | L err=0.084 xy=0.084 z=0.004 | tray goal=0.072 | R err=0.266 grip=0.008 | block xy=0.218 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.302
phase=tray_push | L err=0.069 xy=0.067 z=0.017 | tray goal=0.057 | R err=0.266 grip=0.008 | block xy=0.218 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.305
phase=tray_push | L err=0.068 xy=0.066 z=0.017 | tray goal=0.057 | R err=0.266 grip=0.008 | block xy=0.218 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.305
phase=tray_push | L err=0.067 xy=0.065 z=0.016 | tray goal=0.057 | R err=0.266 grip=0.008 | block xy=0.218 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.305
phase=tray_push | L err=0.066 xy=0.065 z=0.016 | tray goal=0.056 | R err=0.266 grip=0.008 | block xy=0.218 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.305
phase=tray_push | L err=0.065 xy=0.063 z=0.016 | tray goal=0.056 | R err=0.266 grip=0.008 | block xy=0.218 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase=tray_push | L err=0.064 xy=0.062 z=0.015 | tray goal=0.055 | R err=0.266 grip=0.008 | block xy=0.218 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase transition: tray_push -> tray_retreat
phase=tray_retreat | L err=0.115 xy=0.011 z=0.115 | tray goal=0.055 | R err=0.266 grip=0.008 | block xy=0.218 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase=tray_retreat | L err=0.117 xy=0.021 z=0.115 | tray goal=0.055 | R err=0.266 grip=0.008 | block xy=0.218 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase=tray_retreat | L err=0.120 xy=0.035 z=0.115 | tray goal=0.055 | R err=0.265 grip=0.008 | block xy=0.218 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase=tray_retreat | L err=0.124 xy=0.048 z=0.114 | tray goal=0.055 | R err=0.265 grip=0.008 | block xy=0.218 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase=tray_retreat | L err=0.121 xy=0.053 z=0.109 | tray goal=0.055 | R err=0.265 grip=0.008 | block xy=0.218 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase=tray_retreat | L err=0.108 xy=0.051 z=0.096 | tray goal=0.055 | R err=0.265 grip=0.008 | block xy=0.218 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase=tray_retreat | L err=0.098 xy=0.047 z=0.086 | tray goal=0.055 | R err=0.265 grip=0.008 | block xy=0.218 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase=tray_retreat | L err=0.091 xy=0.045 z=0.079 | tray goal=0.055 | R err=0.265 grip=0.008 | block xy=0.218 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase=tray_retreat | L err=0.077 xy=0.041 z=0.065 | tray goal=0.055 | R err=0.265 grip=0.008 | block xy=0.218 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase=tray_retreat | L err=0.067 xy=0.039 z=0.055 | tray goal=0.055 | R err=0.265 grip=0.008 | block xy=0.218 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase transition: tray_retreat -> right_above
phase=right_above | L err=0.064 xy=0.038 z=0.052 | tray goal=0.055 | R err=0.263 grip=0.008 | block xy=0.216 z=0.285 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase=right_above | L err=0.062 xy=0.037 z=0.050 | tray goal=0.055 | R err=0.241 grip=0.008 | block xy=0.199 z=0.272 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase=right_above | L err=0.061 xy=0.036 z=0.049 | tray goal=0.055 | R err=0.226 grip=0.008 | block xy=0.188 z=0.263 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase=right_above | L err=0.061 xy=0.036 z=0.049 | tray goal=0.055 | R err=0.219 grip=0.008 | block xy=0.182 z=0.258 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase=right_above | L err=0.060 xy=0.036 z=0.049 | tray goal=0.055 | R err=0.205 grip=0.008 | block xy=0.171 z=0.249 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase=right_above | L err=0.060 xy=0.035 z=0.048 | tray goal=0.055 | R err=0.181 grip=0.008 | block xy=0.153 z=0.233 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase=right_above | L err=0.059 xy=0.035 z=0.047 | tray goal=0.055 | R err=0.156 grip=0.008 | block xy=0.135 z=0.214 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase=right_above | L err=0.058 xy=0.035 z=0.047 | tray goal=0.055 | R err=0.132 grip=0.008 | block xy=0.119 z=0.192 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase=right_above | L err=0.058 xy=0.034 z=0.046 | tray goal=0.055 | R err=0.108 grip=0.008 | block xy=0.103 z=0.167 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase=right_above | L err=0.057 xy=0.034 z=0.046 | tray goal=0.055 | R err=0.089 grip=0.008 | block xy=0.089 z=0.139 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase=right_above | L err=0.057 xy=0.034 z=0.046 | tray goal=0.055 | R err=0.081 grip=0.008 | block xy=0.076 z=0.108 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase=right_above | L err=0.056 xy=0.034 z=0.045 | tray goal=0.055 | R err=0.085 grip=0.008 | block xy=0.065 z=0.080 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase=right_above | L err=0.056 xy=0.033 z=0.045 | tray goal=0.055 | R err=0.077 grip=0.008 | block xy=0.052 z=0.079 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase=right_above | L err=0.056 xy=0.033 z=0.045 | tray goal=0.055 | R err=0.064 grip=0.008 | block xy=0.039 z=0.086 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase transition: right_above -> open_above
phase=open_above | L err=0.055 xy=0.033 z=0.044 | tray goal=0.055 | R err=0.058 grip=0.025 | block xy=0.033 z=0.089 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase=open_above | L err=0.055 xy=0.033 z=0.044 | tray goal=0.055 | R err=0.056 grip=0.035 | block xy=0.031 z=0.089 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase=open_above | L err=0.055 xy=0.033 z=0.044 | tray goal=0.055 | R err=0.056 grip=0.037 | block xy=0.030 z=0.089 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase transition: open_above -> descend
phase=descend | L err=0.055 xy=0.033 z=0.044 | tray goal=0.055 | R err=0.071 grip=0.037 | block xy=0.027 z=0.072 | lift=-0.001 speed=0.000 | tray_xy=0.306
phase=descend | L err=0.054 xy=0.032 z=0.044 | tray goal=0.055 | R err=0.048 grip=0.037 | block xy=0.024 z=0.048 | lift=-0.002 speed=0.026 | tray_xy=0.306
phase transition: descend -> close
phase=close | L err=0.054 xy=0.032 z=0.044 | tray goal=0.055 | R err=0.024 grip=0.034 | block xy=0.022 z=0.019 | lift=-0.002 speed=0.010 | tray_xy=0.306
phase=close | L err=0.054 xy=0.032 z=0.043 | tray goal=0.055 | R err=0.022 grip=0.034 | block xy=0.020 z=0.017 | lift=-0.002 speed=0.003 | tray_xy=0.306
phase=close | L err=0.054 xy=0.032 z=0.043 | tray goal=0.055 | R err=0.020 grip=0.033 | block xy=0.020 z=0.016 | lift=-0.002 speed=0.003 | tray_xy=0.306
phase=close | L err=0.054 xy=0.032 z=0.043 | tray goal=0.055 | R err=0.019 grip=0.033 | block xy=0.019 z=0.015 | lift=-0.002 speed=0.003 | tray_xy=0.306
phase=close | L err=0.053 xy=0.032 z=0.043 | tray goal=0.055 | R err=0.018 grip=0.033 | block xy=0.019 z=0.015 | lift=-0.002 speed=0.003 | tray_xy=0.306
phase=close | L err=0.053 xy=0.032 z=0.043 | tray goal=0.055 | R err=0.017 grip=0.033 | block xy=0.018 z=0.014 | lift=-0.002 speed=0.002 | tray_xy=0.306
phase=close | L err=0.053 xy=0.032 z=0.043 | tray goal=0.055 | R err=0.016 grip=0.033 | block xy=0.018 z=0.014 | lift=-0.002 speed=0.002 | tray_xy=0.306
phase=close | L err=0.053 xy=0.032 z=0.043 | tray goal=0.055 | R err=0.016 grip=0.033 | block xy=0.018 z=0.013 | lift=-0.002 speed=0.002 | tray_xy=0.306
phase=close | L err=0.053 xy=0.032 z=0.043 | tray goal=0.055 | R err=0.015 grip=0.033 | block xy=0.018 z=0.013 | lift=-0.002 speed=0.002 | tray_xy=0.306
phase=close | L err=0.053 xy=0.032 z=0.042 | tray goal=0.055 | R err=0.014 grip=0.033 | block xy=0.018 z=0.012 | lift=-0.002 speed=0.002 | tray_xy=0.306
phase=close | L err=0.053 xy=0.032 z=0.042 | tray goal=0.055 | R err=0.014 grip=0.033 | block xy=0.017 z=0.012 | lift=-0.002 speed=0.002 | tray_xy=0.306
phase transition: close -> lift
phase=lift | L err=0.053 xy=0.031 z=0.042 | tray goal=0.055 | R err=0.155 grip=0.033 | block xy=0.017 z=0.012 | lift=-0.001 speed=0.077 | tray_xy=0.305
phase=lift | L err=0.053 xy=0.031 z=0.042 | tray goal=0.055 | R err=0.156 grip=0.033 | block xy=0.017 z=0.012 | lift=-0.001 speed=0.097 | tray_xy=0.303
phase=lift | L err=0.052 xy=0.031 z=0.042 | tray goal=0.055 | R err=0.158 grip=0.032 | block xy=0.017 z=0.012 | lift=-0.001 speed=0.061 | tray_xy=0.299
phase=lift | L err=0.052 xy=0.031 z=0.042 | tray goal=0.055 | R err=0.160 grip=0.032 | block xy=0.016 z=0.013 | lift=-0.000 speed=0.043 | tray_xy=0.297
phase=lift | L err=0.052 xy=0.031 z=0.042 | tray goal=0.055 | R err=0.159 grip=0.032 | block xy=0.016 z=0.013 | lift=0.001 speed=0.031 | tray_xy=0.296
phase=lift | L err=0.052 xy=0.031 z=0.042 | tray goal=0.055 | R err=0.154 grip=0.032 | block xy=0.017 z=0.013 | lift=0.007 speed=0.043 | tray_xy=0.296
phase=lift | L err=0.052 xy=0.031 z=0.042 | tray goal=0.055 | R err=0.149 grip=0.032 | block xy=0.017 z=0.012 | lift=0.013 speed=0.047 | tray_xy=0.296
phase=lift | L err=0.052 xy=0.031 z=0.041 | tray goal=0.055 | R err=0.139 grip=0.032 | block xy=0.017 z=0.012 | lift=0.023 speed=0.052 | tray_xy=0.296
phase=lift | L err=0.052 xy=0.031 z=0.041 | tray goal=0.055 | R err=0.129 grip=0.032 | block xy=0.017 z=0.012 | lift=0.034 speed=0.056 | tray_xy=0.297
phase=lift | L err=0.051 xy=0.031 z=0.041 | tray goal=0.055 | R err=0.117 grip=0.032 | block xy=0.018 z=0.012 | lift=0.046 speed=0.071 | tray_xy=0.297
phase=lift | L err=0.051 xy=0.031 z=0.041 | tray goal=0.055 | R err=0.108 grip=0.032 | block xy=0.018 z=0.011 | lift=0.055 speed=0.078 | tray_xy=0.298
phase=lift | L err=0.051 xy=0.031 z=0.041 | tray goal=0.055 | R err=0.095 grip=0.032 | block xy=0.018 z=0.011 | lift=0.069 speed=0.083 | tray_xy=0.299
phase=lift | L err=0.051 xy=0.031 z=0.041 | tray goal=0.055 | R err=0.084 grip=0.032 | block xy=0.018 z=0.010 | lift=0.080 speed=0.031 | tray_xy=0.300
phase transition: lift -> place_above
phase=place_above | L err=0.051 xy=0.030 z=0.041 | tray goal=0.055 | R err=0.286 grip=0.032 | block xy=0.017 z=0.012 | lift=0.053 speed=0.286 | tray_xy=0.274
phase=place_above | L err=0.051 xy=0.030 z=0.041 | tray goal=0.055 | R err=0.267 grip=0.032 | block xy=0.017 z=0.013 | lift=0.043 speed=0.126 | tray_xy=0.248
phase=place_above | L err=0.051 xy=0.030 z=0.041 | tray goal=0.055 | R err=0.242 grip=0.032 | block xy=0.017 z=0.013 | lift=0.055 speed=0.143 | tray_xy=0.225
phase=place_above | L err=0.051 xy=0.030 z=0.041 | tray goal=0.055 | R err=0.214 grip=0.031 | block xy=0.018 z=0.012 | lift=0.071 speed=0.143 | tray_xy=0.200
phase=place_above | L err=0.050 xy=0.030 z=0.040 | tray goal=0.055 | R err=0.198 grip=0.031 | block xy=0.018 z=0.012 | lift=0.078 speed=0.148 | tray_xy=0.185
phase=place_above | L err=0.050 xy=0.030 z=0.040 | tray goal=0.055 | R err=0.174 grip=0.031 | block xy=0.018 z=0.011 | lift=0.087 speed=0.138 | tray_xy=0.162
phase=place_above | L err=0.050 xy=0.030 z=0.040 | tray goal=0.055 | R err=0.149 grip=0.031 | block xy=0.019 z=0.011 | lift=0.090 speed=0.134 | tray_xy=0.135
phase=place_above | L err=0.050 xy=0.030 z=0.040 | tray goal=0.055 | R err=0.125 grip=0.031 | block xy=0.019 z=0.011 | lift=0.089 speed=0.134 | tray_xy=0.109
phase=place_above | L err=0.050 xy=0.030 z=0.040 | tray goal=0.055 | R err=0.103 grip=0.031 | block xy=0.019 z=0.011 | lift=0.088 speed=0.134 | tray_xy=0.082
phase transition: place_above -> place_down
phase=place_down | L err=0.050 xy=0.030 z=0.040 | tray goal=0.055 | R err=0.068 grip=0.031 | block xy=0.019 z=0.012 | lift=0.070 speed=0.277 | tray_xy=0.055
phase transition: place_down -> release
phase=release | L err=0.050 xy=0.030 z=0.040 | tray goal=0.055 | R err=0.051 grip=0.036 | block xy=0.017 z=0.024 | lift=0.012 speed=0.073 | tray_xy=0.034
phase=release | L err=0.050 xy=0.030 z=0.040 | tray goal=0.055 | R err=0.047 grip=0.037 | block xy=0.014 z=0.016 | lift=0.015 speed=0.012 | tray_xy=0.030
phase=release | L err=0.050 xy=0.030 z=0.040 | tray goal=0.055 | R err=0.046 grip=0.037 | block xy=0.012 z=0.014 | lift=0.015 speed=0.008 | tray_xy=0.028
phase=release | L err=0.050 xy=0.030 z=0.040 | tray goal=0.055 | R err=0.046 grip=0.037 | block xy=0.012 z=0.012 | lift=0.014 speed=0.002 | tray_xy=0.028
phase=release | L err=0.049 xy=0.030 z=0.040 | tray goal=0.055 | R err=0.046 grip=0.037 | block xy=0.011 z=0.010 | lift=0.014 speed=0.002 | tray_xy=0.027
phase=release | L err=0.049 xy=0.030 z=0.040 | tray goal=0.055 | R err=0.047 grip=0.037 | block xy=0.011 z=0.010 | lift=0.014 speed=0.001 | tray_xy=0.027
phase=release | L err=0.049 xy=0.030 z=0.040 | tray goal=0.055 | R err=0.047 grip=0.037 | block xy=0.011 z=0.009 | lift=0.015 speed=0.001 | tray_xy=0.027
phase=release | L err=0.049 xy=0.029 z=0.040 | tray goal=0.055 | R err=0.047 grip=0.037 | block xy=0.011 z=0.008 | lift=0.015 speed=0.001 | tray_xy=0.027
phase=release | L err=0.049 xy=0.029 z=0.039 | tray goal=0.055 | R err=0.047 grip=0.037 | block xy=0.010 z=0.008 | lift=0.015 speed=0.001 | tray_xy=0.027
phase=release | L err=0.049 xy=0.029 z=0.039 | tray goal=0.055 | R err=0.047 grip=0.037 | block xy=0.010 z=0.007 | lift=0.015 speed=0.001 | tray_xy=0.027
phase transition: release -> retreat
phase=retreat | L err=0.049 xy=0.029 z=0.039 | tray goal=0.055 | R err=0.134 grip=0.037 | block xy=0.010 z=0.007 | lift=0.015 speed=0.022 | tray_xy=0.026
phase=retreat | L err=0.049 xy=0.029 z=0.039 | tray goal=0.055 | R err=0.130 grip=0.037 | block xy=0.014 z=0.011 | lift=0.016 speed=0.041 | tray_xy=0.025
phase=retreat | L err=0.049 xy=0.029 z=0.039 | tray goal=0.055 | R err=0.124 grip=0.037 | block xy=0.015 z=0.015 | lift=0.018 speed=0.031 | tray_xy=0.024
phase=retreat | L err=0.049 xy=0.029 z=0.039 | tray goal=0.055 | R err=0.111 grip=0.037 | block xy=0.015 z=0.028 | lift=0.019 speed=0.008 | tray_xy=0.023
phase transition: retreat -> done
finished: tray_ok=True, block_ok=True, success=True
saved demonstration: demonstrations_lr_train_resume1\episode_0008.npz
kept successful episode: demonstrations_lr_train_resume1\episode_0008.npz

=== attempt 10/600, success 9/200, seed=3009 ===
bimanual task: left tray push + right block place
tray start: [-0.04671841  0.15993418  0.018     ]
tray goal: [0.10657088 0.15993418 0.018     ]
block start: [-0.0326958  -0.13009823  0.025     ]
left approach waypoint: [-0.20471841  0.15993418  0.143     ]
left contact waypoint: [-0.20471841  0.15993418  0.043     ]
phase=tray_approach | L err=0.256 xy=0.179 z=0.183 | tray goal=0.153 | R err=0.308 grip=0.008 | block xy=0.259 z=0.301 | lift=0.000 speed=0.020 | tray_xy=0.290
phase=tray_approach | L err=0.256 xy=0.179 z=0.183 | tray goal=0.153 | R err=0.308 grip=0.008 | block xy=0.259 z=0.301 | lift=-0.000 speed=0.039 | tray_xy=0.290
phase=tray_approach | L err=0.190 xy=0.160 z=0.102 | tray goal=0.153 | R err=0.302 grip=0.008 | block xy=0.260 z=0.290 | lift=-0.001 speed=0.000 | tray_xy=0.290
phase=tray_approach | L err=0.152 xy=0.144 z=0.047 | tray goal=0.153 | R err=0.301 grip=0.008 | block xy=0.260 z=0.289 | lift=-0.001 speed=0.000 | tray_xy=0.290
phase=tray_approach | L err=0.130 xy=0.128 z=0.021 | tray goal=0.153 | R err=0.301 grip=0.008 | block xy=0.260 z=0.289 | lift=-0.001 speed=0.000 | tray_xy=0.290
phase=tray_approach | L err=0.111 xy=0.111 z=0.002 | tray goal=0.153 | R err=0.301 grip=0.008 | block xy=0.260 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.290
phase=tray_approach | L err=0.096 xy=0.095 z=0.017 | tray goal=0.153 | R err=0.301 grip=0.008 | block xy=0.260 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.290
phase=tray_approach | L err=0.083 xy=0.078 z=0.027 | tray goal=0.153 | R err=0.301 grip=0.008 | block xy=0.260 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.290
phase=tray_approach | L err=0.069 xy=0.062 z=0.030 | tray goal=0.153 | R err=0.301 grip=0.008 | block xy=0.260 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.290
phase=tray_approach | L err=0.057 xy=0.048 z=0.031 | tray goal=0.153 | R err=0.301 grip=0.008 | block xy=0.260 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.290
phase transition: tray_approach -> tray_contact
phase=tray_contact | L err=0.067 xy=0.033 z=0.058 | tray goal=0.153 | R err=0.301 grip=0.008 | block xy=0.260 z=0.288 | lift=-0.001 speed=0.000 | tray_xy=0.290
phase transition: tray_contact -> tray_push
phase=tray_push | L err=0.170 xy=0.166 z=0.035 | tray goal=0.153 | R err=0.301 grip=0.008 | block xy=0.260 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.290
phase=tray_push | L err=0.134 xy=0.130 z=0.033 | tray goal=0.120 | R err=0.300 grip=0.008 | block xy=0.260 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.300
phase=tray_push | L err=0.099 xy=0.094 z=0.031 | tray goal=0.086 | R err=0.300 grip=0.008 | block xy=0.260 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.315
phase=tray_push | L err=0.081 xy=0.075 z=0.031 | tray goal=0.069 | R err=0.300 grip=0.008 | block xy=0.260 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.324
phase transition: tray_push -> tray_retreat
phase=tray_retreat | L err=0.074 xy=0.019 z=0.072 | tray goal=0.054 | R err=0.300 grip=0.008 | block xy=0.260 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.336
phase=tray_retreat | L err=0.088 xy=0.014 z=0.087 | tray goal=0.054 | R err=0.300 grip=0.008 | block xy=0.260 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.336
phase=tray_retreat | L err=0.091 xy=0.028 z=0.086 | tray goal=0.054 | R err=0.300 grip=0.008 | block xy=0.260 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.336
phase=tray_retreat | L err=0.083 xy=0.031 z=0.076 | tray goal=0.054 | R err=0.300 grip=0.008 | block xy=0.260 z=0.287 | lift=-0.001 speed=0.000 | tray_xy=0.336
